id,user_id,sex,date,moral1,moral2,moral3,moral4,moral5,moral6,moral7,sexual1,sexual2,sexual3,sexual4,sexual5,sexual6,sexual7,pathogen1,pathogen2,pathogen3,pathogen4,pathogen5,pathogen6,pathogen7
2468,184882,male,2008-12-09 05:36:05,5,5,5,4,5,2,5,1,5,4,2,0,1,6,5,3,5,4,5,4,5
2469,184903,female,2008-12-09 07:12:46,4,3,3,5,4,4,3,1,1,1,4,2,6,5,4,2,4,4,6,6,6
2470,184908,male,2008-12-09 07:23:13,4,4,5,5,4,4,4,1,0,0,2,0,4,0,4,3,3,4,4,3,3
2471,184921,female,2008-12-09 09:48:30,6,6,6,6,6,3,6,0,0,0,4,3,5,0,4,5,5,3,5,4,6
2472,184952,female,2008-12-09 15:16:57,1,1,0,1,1,2,0,0,0,1,5,2,6,3,2,5,5,5,6,1,4
2473,184960,male,2008-12-09 16:27:51,2,6,5,4,4,4,4,4,0,0,4,0,0,0,5,4,4,4,5,6,3
2475,185010,male,2008-12-09 22:25:14,5,6,0,5,5,5,4,3,2,0,4,0,1,2,4,1,1,5,6,6,5
2477,185067,female,2008-12-10 03:54:07,3,3,4,5,4,5,4,4,0,0,5,1,6,0,4,5,3,1,5,6,6
2478,185088,female,2008-12-10 07:13:35,1,5,1,4,5,3,4,2,0,2,5,6,6,2,6,3,4,4,5,4,5
2479,185092,male,2008-12-10 07:56:11,5,6,5,6,4,5,5,3,0,2,3,0,4,1,4,3,3,5,5,6,3
2480,185096,female,2008-12-10 09:01:27,2,4,1,5,2,2,2,0,1,0,2,2,5,1,4,1,1,1,2,2,2
2481,185105,male,2008-12-10 11:13:39,4,6,4,6,5,6,5,5,0,0,3,1,4,6,4,5,3,4,5,4,5
2482,185112,female,2008-12-10 13:10:29,5,6,4,5,6,6,4,5,6,6,6,6,6,6,6,6,5,6,6,4,5
2483,185145,male,2008-12-10 16:23:13,3,0,1,3,1,5,2,3,0,1,0,0,1,0,3,3,2,3,6,4,4
2484,185156,female,2008-12-10 17:01:54,2,6,4,5,4,5,3,1,1,0,5,1,6,1,6,2,5,3,5,4,6
2486,185173,male,2008-12-10 18:42:44,6,6,6,6,6,6,6,0,0,0,0,0,0,0,3,3,3,3,3,0,0
2487,185194,male,2008-12-10 20:37:55,5,6,6,6,6,5,6,0,0,0,3,0,3,0,5,0,4,5,4,5,4
2506,185207,male,2008-12-12 00:19:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,185221,male,2008-12-10 22:03:55,1,3,0,2,2,3,1,0,0,0,0,0,0,0,3,2,1,1,3,2,3
2516,185226,female,2008-12-12 11:59:35,0,5,0,5,1,0,0,3,0,0,0,0,4,0,3,0,0,4,0,0,0
2493,185229,male,2008-12-11 03:45:48,4,5,4,4,2,4,2,0,0,0,0,0,0,0,6,6,6,0,6,3,3
19797,185276,female,2012-12-11 03:17:41,1,2,0,0,2,1,1,1,2,1,5,4,2,6,6,1,4,5,5,5,2
2491,185277,female,2008-12-11 02:47:54,3,4,3,5,3,4,5,5,6,5,4,5,6,6,3,4,5,3,5,3,5
2489,185281,female,2008-12-11 01:44:54,5,6,0,5,1,5,5,0,0,0,1,3,3,2,4,4,5,2,3,6,6
2490,185296,female,2008-12-11 02:47:04,3,6,2,5,6,6,3,4,4,0,3,4,5,0,4,3,4,2,3,5,4
2492,185305,female,2008-12-11 03:35:38,2,6,6,4,6,2,3,1,2,3,6,5,6,2,2,2,2,2,2,3,1
2497,185308,female,2008-12-11 04:34:47,1,3,3,5,3,2,2,3,2,3,3,4,1,4,3,2,1,2,4,1,1
2495,185309,male,2008-12-11 03:57:09,1,4,2,4,3,5,4,1,0,1,1,1,0,1,4,5,3,3,4,2,3
2496,185312,female,2008-12-11 04:17:09,1,6,2,2,0,4,4,0,0,0,2,0,3,0,4,3,0,6,2,4,1
2494,185314,male,2008-12-11 03:51:45,5,4,2,5,5,3,4,4,0,4,1,4,5,5,6,6,6,6,6,2,5
2499,185316,male,2008-12-11 06:36:59,0,0,3,1,1,0,2,1,1,1,4,1,2,1,6,5,1,6,3,3,5
2498,185322,male,2008-12-11 04:46:38,1,3,2,5,5,4,4,4,0,1,1,2,6,3,4,3,2,5,3,3,3
2501,185335,female,2008-12-11 07:01:31,3,4,1,4,5,2,4,4,1,1,3,2,2,6,5,3,4,5,5,2,2
2500,185339,female,2008-12-11 06:43:45,5,5,5,5,5,5,5,5,6,3,5,2,5,3,5,4,4,4,5,0,5
2502,185363,female,2008-12-11 14:07:14,3,4,3,5,4,5,3,6,5,4,3,6,2,6,6,3,5,3,4,4,5
2504,185376,female,2008-12-11 17:15:49,0,5,4,6,2,3,3,0,0,3,2,2,3,6,5,1,1,1,1,1,1
2503,185384,female,2008-12-11 16:07:40,1,4,2,2,6,4,4,2,0,1,5,5,5,4,4,2,2,2,5,2,3
2505,185437,male,2008-12-11 22:28:22,1,1,1,2,3,3,3,1,0,0,3,0,1,0,4,5,1,1,4,1,3
2507,185473,female,2008-12-12 02:39:44,2,5,2,5,1,4,3,4,2,3,4,5,6,4,6,6,4,4,6,5,5
2508,185491,male,2008-12-12 03:17:30,6,6,4,6,4,6,4,1,3,2,5,6,2,5,1,0,0,0,4,1,0
2509,185493,male,2008-12-12 03:34:49,4,5,2,6,5,2,5,5,2,2,5,0,4,0,5,5,6,6,6,5,4
2511,185507,male,2008-12-12 06:30:39,2,4,2,4,4,5,6,4,1,1,2,1,0,3,5,2,3,4,6,5,5
2512,185511,male,2008-12-12 06:49:44,2,6,1,6,5,5,5,2,4,2,1,1,1,2,1,1,1,0,3,0,2
2587,185512,female,2008-12-22 08:44:34,0,1,1,3,1,1,1,0,0,1,1,0,0,0,6,4,5,5,3,2,0
2513,185514,male,2008-12-12 07:05:54,5,5,2,2,3,6,3,4,0,0,0,4,5,3,5,3,1,4,1,6,0
2514,185524,female,2008-12-12 09:04:57,4,6,4,6,6,5,3,4,5,6,5,6,6,5,6,4,5,6,2,6,1
2515,185526,male,2008-12-12 09:54:11,6,6,4,6,6,6,3,6,3,4,6,6,5,2,5,5,1,6,4,5,4
2517,185555,female,2008-12-12 14:17:02,4,6,5,5,4,5,5,5,0,2,5,2,5,3,6,4,4,4,5,5,
2530,185569,female,2008-12-13 17:42:20,4,6,5,5,6,6,6,6,0,6,5,6,6,5,4,4,4,5,5,4,6
2518,185587,female,2008-12-12 17:20:46,1,2,0,3,2,2,4,6,5,6,6,6,,6,5,4,3,6,4,0,3
2520,185627,female,2008-12-12 23:56:08,5,4,5,6,4,6,6,0,0,0,0,0,2,0,6,1,3,4,6,4,1
2521,185691,male,2008-12-13 11:51:30,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,3,3,6,3,6,4
2522,185695,male,2008-12-13 12:17:57,3,5,2,6,5,6,4,0,0,0,0,1,1,1,2,3,1,1,1,1,2
2523,185696,male,2008-12-13 12:32:03,5,6,5,5,6,4,6,3,0,0,0,1,0,1,4,3,1,5,3,6,2
2524,185700,male,2008-12-13 13:01:33,0,3,6,,0,,6,0,0,0,0,0,0,0,5,0,0,1,2,0,0
2525,185702,male,2008-12-13 13:11:08,1,2,1,2,1,1,0,1,1,0,1,1,0,2,5,5,5,5,6,4,5
2526,185708,male,2008-12-13 13:58:45,4,6,4,5,2,4,5,0,0,0,0,0,1,0,3,0,3,3,4,3,0
2527,185740,female,2008-12-13 16:44:20,6,0,6,6,0,0,0,0,0,0,0,2,1,0,2,6,5,0,2,6,0
2528,185741,female,2008-12-13 17:03:07,4,6,6,3,5,6,5,4,3,5,5,6,6,3,2,4,6,0,5,1,1
2529,185747,female,2008-12-13 17:29:36,4,4,4,4,,5,3,3,1,2,5,5,6,2,5,3,2,5,5,3,3
2532,185754,female,2008-12-13 18:56:24,3,5,4,3,5,3,6,6,2,1,6,6,6,6,4,5,4,1,6,6,3
2531,185756,male,2008-12-13 18:20:31,1,3,2,6,5,6,4,4,3,3,3,3,1,4,6,4,6,6,5,6,5
2533,185790,male,2008-12-13 20:37:20,1,3,2,5,3,2,2,0,0,0,1,3,2,0,2,1,1,1,3,3,4
2541,185813,male,2008-12-14 07:43:32,5,6,6,6,6,6,4,0,0,0,1,6,6,6,6,1,2,2,5,6,6
2534,185820,male,2008-12-13 21:53:59,5,5,6,5,5,6,5,1,0,2,4,2,6,3,6,6,6,6,6,6,6
2536,185837,female,2008-12-14 00:01:12,2,4,3,5,4,1,3,3,3,1,0,0,6,3,4,1,3,4,4,1,4
2535,185842,male,2008-12-13 23:35:40,4,2,3,2,1,2,3,1,0,0,0,1,0,0,4,4,5,2,5,2,6
2537,185854,male,2008-12-14 00:09:04,4,4,4,5,4,4,5,0,1,0,2,4,4,6,4,3,4,2,2,2,4
2538,185862,male,2008-12-14 00:09:20,5,5,2,5,5,6,4,4,1,1,2,4,2,1,6,4,5,4,4,2,5
2540,185883,female,2008-12-14 01:55:57,2,6,4,4,1,6,4,4,1,3,6,3,5,2,6,4,5,4,3,4,5
2539,185890,male,2008-12-14 01:29:38,3,3,3,5,3,1,3,1,1,0,1,4,6,2,3,1,3,1,3,1,2
2542,185997,female,2008-12-14 14:30:01,3,6,5,6,3,5,4,4,4,4,3,3,6,6,4,5,6,4,6,6,1
2544,186057,female,2008-12-14 22:27:44,0,0,0,1,0,1,2,4,3,0,3,2,4,6,5,1,3,4,5,6,0
2545,186069,female,2008-12-14 23:06:08,1,4,3,3,3,5,3,2,2,0,5,4,6,5,5,4,1,1,5,5,6
2546,186070,female,2008-12-14 23:18:54,4,5,4,6,4,5,5,4,4,3,4,3,6,4,5,3,4,4,5,6,4
2547,186105,female,2008-12-15 04:13:50,5,5,0,3,4,6,6,1,0,0,4,0,5,0,5,5,3,4,6,6,4
2548,186245,female,2008-12-15 23:06:35,2,4,4,6,1,1,2,4,0,0,6,2,6,0,6,6,4,6,6,6,6
2549,186282,female,2008-12-16 04:05:30,0,4,2,1,4,1,0,0,0,0,6,1,4,0,4,2,4,4,5,1,6
2551,186295,female,2008-12-16 05:35:33,5,6,5,6,6,6,3,0,2,2,6,4,6,6,6,5,6,6,6,0,2
2552,186312,female,2008-12-16 09:43:45,3,5,5,4,5,4,5,2,2,2,4,1,3,4,6,2,5,2,4,1,3
2553,186349,female,2008-12-16 17:34:16,4,6,4,4,3,1,5,3,1,4,3,4,1,5,6,4,5,1,3,6,5
2554,186374,female,2008-12-16 20:38:22,5,6,4,6,6,1,4,1,0,1,6,1,6,6,6,1,4,4,5,6,3
2555,186383,male,2008-12-16 21:32:51,5,6,3,3,4,5,0,1,0,0,2,0,0,0,6,4,1,5,2,6,4
2557,186482,female,2008-12-17 15:00:58,5,6,5,5,6,6,5,1,1,0,1,1,4,1,6,1,6,5,6,6,5
2558,186611,male,2008-12-18 05:26:17,4,6,4,5,6,4,3,1,0,0,0,2,1,5,5,4,3,4,4,4,6
2559,186630,female,2008-12-18 10:29:34,3,4,3,4,5,5,1,3,1,2,4,1,4,2,5,4,4,4,5,3,4
2560,186646,male,2008-12-18 14:14:02,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2561,186653,female,2008-12-18 14:53:44,3,6,1,5,6,2,3,0,0,0,3,0,6,3,4,2,5,4,5,2,6
2563,186757,female,2008-12-18 23:58:04,4,6,3,6,6,4,6,6,0,0,5,6,6,0,6,3,5,6,5,6,5
2562,186761,male,2008-12-18 23:57:57,4,6,6,6,6,6,6,0,0,0,0,0,2,0,3,5,4,6,6,3,0
2564,186809,female,2008-12-19 10:17:47,0,3,0,3,0,0,0,0,0,0,0,0,6,0,6,6,6,6,6,6,6
2565,186820,female,2008-12-19 12:52:06,6,5,6,6,6,6,6,0,3,4,5,1,6,5,4,2,1,0,5,2,1
2566,186823,male,2008-12-19 13:10:19,1,6,2,4,4,1,5,4,0,1,2,0,5,4,4,4,4,3,3,5,3
2567,186935,female,2008-12-19 22:08:09,6,6,5,6,6,5,5,1,1,2,2,4,5,1,4,5,3,2,4,5,5
2568,186962,female,2008-12-20 00:33:11,3,5,1,3,4,5,3,0,2,1,4,2,4,2,3,1,5,1,4,0,3
2569,187001,male,2008-12-20 10:24:11,3,5,5,4,5,1,3,0,0,0,0,1,0,1,3,0,2,3,2,2,2
2570,187039,female,2008-12-20 14:40:58,4,3,4,4,5,3,3,1,1,2,2,2,0,0,6,3,5,5,6,0,2
2572,187044,female,2008-12-20 17:09:01,3,2,4,4,1,4,2,1,0,2,2,2,3,3,6,0,1,5,5,2,4
2571,187059,male,2008-12-20 16:46:31,,,,,,,,,,,,0,,,,,,,,,
2574,187129,male,2008-12-21 00:11:46,5,6,0,6,0,3,3,1,0,0,1,0,4,6,4,2,0,4,2,1,0
2575,187131,female,2008-12-21 00:48:41,3,4,0,3,6,2,6,3,1,5,6,6,6,6,6,6,3,6,6,3,1
2576,187160,female,2008-12-21 07:09:35,1,3,3,5,3,0,2,0,0,0,3,1,2,0,5,4,5,3,2,3,4
2583,187164,male,2008-12-21 23:16:03,4,5,3,2,4,4,3,1,0,0,1,3,5,6,4,1,3,4,3,6,3
2588,187166,female,2008-12-22 09:28:36,4,4,4,4,4,4,3,4,3,5,5,4,6,3,5,1,3,5,4,5,4
2577,187178,male,2008-12-21 10:34:06,4,5,6,6,6,5,6,2,0,1,1,0,3,1,4,2,5,1,2,0,2
2578,187194,female,2008-12-21 12:18:36,4,3,4,5,5,3,4,1,0,2,2,0,0,0,6,3,0,5,5,2,2
2579,187200,female,2008-12-21 12:53:30,3,6,3,2,5,5,4,5,6,6,5,4,6,6,6,4,3,5,5,5,5
2580,187250,female,2008-12-21 19:30:25,4,5,1,4,3,5,4,6,5,5,4,4,5,5,5,3,4,4,4,2,3
2581,187286,male,2008-12-21 21:09:52,3,3,1,1,3,4,1,1,0,0,2,0,1,0,4,3,2,2,3,1,4
2582,187302,female,2008-12-21 23:13:48,4,6,1,3,4,5,5,4,1,1,4,6,6,2,6,5,3,6,3,6,6
2585,187312,male,2008-12-22 04:38:29,1,4,1,5,3,2,4,2,0,0,2,2,2,4,5,2,3,2,3,2,4
2584,187333,male,2008-12-22 03:40:26,1,2,0,2,1,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0
2586,187339,female,2008-12-22 04:47:50,5,5,5,5,6,5,5,4,0,0,1,1,6,1,4,4,4,4,6,4,2
2589,187476,female,2008-12-23 01:00:12,4,5,5,5,6,6,5,5,2,5,4,2,5,3,6,4,5,0,5,4,6
2595,187493,female,2008-12-23 23:17:50,2,6,4,6,5,5,5,0,0,0,0,1,1,6,6,6,5,5,6,5,5
2591,187517,female,2008-12-23 09:09:10,4,5,5,5,5,4,,5,5,2,3,4,5,5,5,2,2,1,3,3,5
2593,187553,female,2008-12-23 17:16:53,2,6,5,6,5,3,2,1,0,1,5,1,6,2,6,4,3,4,5,5,1
2596,187595,male,2008-12-23 23:37:51,1,4,4,5,4,5,5,2,0,0,3,1,1,1,4,0,2,1,4,2,3
2594,187636,male,2008-12-23 22:49:21,3,4,5,5,4,5,2,1,0,0,1,0,3,2,1,0,1,3,6,5,2
2597,187667,male,2008-12-24 03:04:50,5,6,3,4,4,6,4,3,5,0,0,1,0,1,3,0,3,4,3,5,1
2598,187677,female,2008-12-24 04:42:50,2,4,2,3,3,3,5,3,4,2,2,6,6,4,3,4,4,6,6,4,6
2599,187678,female,2008-12-24 04:51:40,5,6,6,6,6,5,6,4,1,1,3,6,6,1,6,4,4,6,5,3,5
2600,187715,female,2008-12-24 13:40:02,4,5,4,5,5,5,4,2,0,0,3,1,4,1,6,5,1,4,4,3,5
3785,187731,female,2009-05-26 17:17:20,5,6,5,4,6,3,3,5,3,6,4,5,5,5,1,1,2,3,3,1,2
2601,187749,female,2008-12-24 21:30:29,4,5,4,6,2,4,5,2,0,0,0,1,1,4,5,4,1,6,2,4,5
2602,187751,female,2008-12-24 21:36:58,0,1,0,0,0,1,1,3,1,0,5,3,4,2,3,4,5,6,5,6,6
2603,187761,female,2008-12-25 00:30:53,3,5,3,6,6,6,1,3,0,0,1,1,5,0,3,3,5,2,4,4,6
2604,187777,female,2008-12-25 03:14:35,0,0,0,0,0,0,0,0,3,0,0,1,1,2,4,2,1,2,3,4,2
2605,187778,female,2008-12-25 03:35:16,4,6,6,6,6,6,6,4,6,6,6,6,6,6,4,4,4,1,5,6,1
2607,187849,male,2008-12-25 23:18:59,6,6,5,6,6,6,6,6,0,1,1,4,4,1,6,3,4,6,5,6,5
2608,187883,female,2008-12-26 09:12:46,3,6,1,6,6,3,5,2,0,1,3,1,6,1,6,4,5,3,6,2,4
2609,187887,male,2008-12-26 09:32:50,2,2,0,1,1,1,0,0,0,0,4,0,0,0,2,4,2,4,5,2,3
2610,187909,male,2008-12-26 14:09:08,3,5,5,2,3,5,4,0,0,0,0,0,0,1,1,1,5,3,3,2,1
2612,187954,female,2008-12-26 22:10:22,0,6,0,3,1,6,1,1,0,5,6,,6,6,4,1,0,0,1,0,3
2613,187966,female,2008-12-26 22:42:25,1,5,2,5,6,3,4,1,0,0,2,0,6,0,4,4,4,4,4,3,5
2614,187996,female,2008-12-27 05:22:35,3,6,6,6,6,1,6,1,1,4,6,6,5,,5,6,5,6,6,5,3
2618,188026,male,2008-12-28 01:35:14,2,5,6,6,6,5,4,5,2,3,5,2,2,4,2,1,4,1,4,2,5
2616,188036,male,2008-12-27 16:00:35,2,5,0,6,4,1,1,1,5,0,0,0,1,6,5,0,4,4,4,1,3
2617,188075,female,2008-12-27 23:25:03,4,5,5,4,5,4,5,4,0,0,1,6,6,2,5,1,1,5,4,2,3
2619,188119,female,2008-12-28 08:44:15,1,3,2,5,1,2,1,0,0,0,2,1,1,1,3,1,1,2,3,3,1
2620,188143,male,2008-12-28 14:59:02,5,6,5,5,6,5,5,0,0,0,5,1,4,1,5,3,5,4,5,3,4
2621,188167,female,2008-12-28 18:21:43,6,4,2,4,4,3,4,0,1,1,0,2,5,5,5,1,2,3,3,0,2
2622,188186,female,2008-12-28 21:38:31,1,2,1,2,1,2,1,2,0,2,3,1,6,1,3,3,3,2,4,1,1
2623,188248,male,2008-12-29 06:23:29,6,6,3,6,6,6,6,4,0,0,0,0,0,0,0,0,1,0,3,0,0
2624,188271,female,2008-12-29 08:59:24,2,3,4,5,2,2,1,4,4,2,4,4,5,5,2,5,2,5,4,4,4
2625,188286,female,2008-12-29 10:10:20,1,6,1,3,6,5,5,0,0,2,1,1,4,1,2,5,3,3,2,3,2
2626,188290,male,2008-12-29 11:14:55,0,0,0,1,1,3,0,1,0,1,6,0,0,3,3,3,3,4,6,3,3
2627,188311,male,2008-12-29 14:52:40,5,6,4,6,5,5,5,0,0,0,2,0,0,1,4,4,6,4,5,6,6
2628,188319,male,2008-12-29 15:46:54,4,5,6,4,5,5,4,1,0,0,1,1,2,4,3,4,4,5,4,5,5
2629,188354,female,2008-12-29 19:37:17,3,5,5,4,4,4,4,0,1,0,4,5,3,3,6,1,4,6,5,5,3
2630,188380,male,2008-12-29 21:27:34,1,2,1,2,3,1,1,0,0,0,0,0,0,6,6,5,4,5,5,5,4
2631,188390,female,2008-12-29 21:52:26,4,5,4,5,4,3,4,3,4,2,5,6,6,6,6,5,4,4,3,5,6
2632,188399,female,2008-12-29 22:42:17,1,5,2,4,1,1,2,0,0,0,1,0,1,5,5,2,2,5,5,0,4
2639,188423,female,2008-12-30 17:18:17,1,5,2,3,3,3,2,2,0,1,3,1,2,1,5,1,3,2,3,2,1
2633,188449,female,2008-12-30 04:36:39,2,6,4,5,6,4,6,1,1,1,0,4,3,4,4,1,1,3,2,4,0
2634,188451,female,2008-12-30 05:00:27,2,5,4,3,4,4,2,2,1,1,3,4,6,6,6,2,4,5,4,6,4
2636,188458,female,2008-12-30 06:32:12,5,6,5,4,5,4,6,5,3,5,5,5,6,5,4,4,2,3,4,4,5
2635,188459,female,2008-12-30 06:08:06,2,4,3,4,4,6,1,3,0,2,0,0,2,1,6,1,6,1,6,1,0
2637,188478,female,2008-12-30 09:10:21,4,6,4,6,4,6,5,2,4,0,2,3,5,4,3,3,3,4,2,1,4
2638,188497,female,2008-12-30 14:52:55,1,5,4,5,4,3,2,0,2,1,1,5,1,6,1,2,4,6,2,6,5
2643,188520,female,2008-12-31 02:28:43,6,6,4,5,4,5,6,0,0,2,4,3,6,3,,4,2,2,3,3,6
2640,188585,female,2008-12-31 01:12:04,4,5,5,5,3,5,4,1,0,5,6,3,6,6,5,1,4,0,4,6,1
2641,188588,female,2008-12-31 01:18:37,3,5,4,5,6,2,3,2,1,1,2,5,4,3,4,3,4,,5,6,6
2642,188593,female,2008-12-31 01:53:03,2,5,3,2,4,6,5,0,0,0,6,5,6,3,6,5,6,5,6,5,4
2645,188598,female,2008-12-31 03:32:44,3,5,4,4,6,5,6,0,0,0,0,0,3,0,4,4,2,4,4,6,4
2647,188618,female,2008-12-31 04:41:31,0,0,0,0,0,5,0,4,1,4,5,5,6,4,6,4,3,,4,4,4
2646,188621,female,2008-12-31 04:33:12,4,5,4,5,5,5,4,1,1,1,1,3,6,2,2,1,3,4,4,3,2
2648,188625,female,2008-12-31 05:30:38,4,6,1,2,2,2,5,1,2,0,1,6,6,6,6,1,5,4,5,1,6
2649,188650,female,2008-12-31 08:01:48,0,1,1,,2,1,2,5,3,3,5,5,6,6,5,5,4,6,3,4,6
2654,188651,female,2009-01-01 01:52:18,1,2,2,4,5,6,2,2,1,0,6,2,3,5,4,6,3,6,6,5,2
2650,188678,female,2008-12-31 15:54:19,2,5,3,5,6,3,5,2,2,1,2,2,5,5,3,4,5,3,5,3,2
2651,188695,female,2008-12-31 16:53:26,2,4,5,1,5,4,1,2,0,2,3,4,5,0,3,3,2,5,5,4,5
2652,188708,male,2008-12-31 18:35:26,2,6,2,6,4,4,3,2,0,2,4,1,4,0,6,2,4,6,4,4,5
2653,188737,female,2009-01-01 00:57:56,,,,,,0,0,6,,6,,,4,,5,0,0,,,6,0
4022,188748,female,2009-07-15 22:22:24,4,4,5,6,6,4,6,5,6,4,4,6,5,4,4,5,3,3,3,3,5
2655,188783,female,2009-01-01 11:02:45,2,5,5,5,5,4,3,3,1,0,5,3,6,1,4,3,4,5,2,1,5
2657,188849,male,2009-01-01 21:01:23,1,2,2,4,4,0,0,1,2,0,0,1,0,1,4,1,2,4,3,2,1
5723,188864,male,2010-02-20 00:39:34,4,4,2,4,4,0,4,1,0,1,3,0,1,5,5,1,4,4,4,0,4
2659,188911,female,2009-01-02 06:25:04,2,2,3,4,3,2,3,3,6,3,5,4,6,4,1,0,1,6,2,2,1
2658,188912,female,2009-01-02 06:13:35,2,6,2,2,1,2,2,1,0,1,4,2,6,3,5,4,5,2,6,4,3
2661,188954,female,2009-01-02 15:03:18,3,6,4,6,6,5,4,6,5,6,4,6,0,6,5,4,2,6,6,3,3
2660,188955,female,2009-01-02 13:56:51,1,5,2,5,3,5,4,1,6,1,5,2,6,4,5,4,5,3,5,5,4
2662,189025,female,2009-01-02 21:45:38,3,2,6,6,3,3,2,5,5,3,5,3,2,3,3,5,5,4,2,3,5
2663,189034,male,2009-01-02 22:24:49,4,6,4,6,5,5,5,3,0,0,3,2,4,1,5,4,4,1,4,4,5
2664,189065,male,2009-01-03 02:07:40,3,4,6,6,3,5,,5,6,4,2,0,1,6,,1,4,4,3,5,4
3978,189078,male,2009-07-03 02:24:08,6,6,6,6,6,5,6,1,0,1,6,4,2,0,5,3,4,3,4,1,5
2665,189179,female,2009-01-03 23:19:13,1,5,0,5,5,6,5,2,0,0,5,3,2,6,6,2,4,6,6,5,1
2666,189190,female,2009-01-04 00:15:33,4,5,4,4,5,4,5,3,2,2,4,3,5,5,5,3,4,3,4,6,2
2667,189213,female,2009-01-04 04:56:17,1,5,4,5,6,5,4,5,4,4,4,5,5,6,5,3,4,5,3,5,6
2668,189214,female,2009-01-04 05:21:37,6,6,3,6,6,2,4,0,2,0,5,3,2,0,6,5,6,6,6,6,6
2669,189281,female,2009-01-04 19:56:21,5,5,4,3,3,2,3,3,4,5,4,5,4,4,4,4,4,4,3,4,3
2670,189287,female,2009-01-04 23:12:03,1,1,1,3,1,1,5,1,0,1,5,1,2,0,4,0,1,2,2,2,0
2671,189324,female,2009-01-05 05:32:57,4,4,5,6,3,5,6,1,6,5,2,6,4,4,4,5,3,3,3,2,5
2672,189337,female,2009-01-05 06:57:24,4,6,4,4,6,0,4,0,2,0,4,5,6,3,4,3,1,5,5,5,3
2674,189347,female,2009-01-05 12:46:03,0,2,1,4,5,3,5,2,0,1,6,0,5,1,6,3,3,5,4,6,1
2675,189364,male,2009-01-05 16:11:11,2,2,0,6,2,1,1,2,0,2,5,2,4,1,6,6,5,4,5,4,4
2689,189370,male,2009-01-07 15:10:14,4,4,4,2,5,4,4,2,1,1,4,2,1,1,5,4,4,4,4,2,4
2676,189382,male,2009-01-05 18:17:28,4,3,1,3,3,5,4,1,0,1,5,2,2,3,5,4,2,2,4,4,4
2677,189407,male,2009-01-05 20:51:37,1,5,4,5,6,5,4,0,0,0,0,0,0,0,5,3,4,4,6,6,1
2679,189434,female,2009-01-06 04:12:05,2,4,,5,3,4,3,1,1,2,,2,5,5,2,1,2,1,2,2,4
2681,189466,female,2009-01-06 07:58:19,0,2,0,3,1,2,2,0,2,0,0,2,4,1,4,4,2,1,2,5,1
2682,189535,female,2009-01-06 21:32:03,4,3,3,4,3,5,4,2,0,0,3,1,3,1,5,4,4,5,5,4,1
2683,189551,female,2009-01-07 01:11:02,6,6,3,5,4,6,4,2,3,2,4,3,5,6,6,2,4,6,5,6,5
2685,189559,female,2009-01-07 02:16:45,6,6,6,6,6,6,3,0,0,0,0,6,6,3,6,6,3,6,5,6,3
2684,189560,male,2009-01-07 02:09:36,1,5,0,4,4,0,1,4,2,1,1,1,4,2,4,1,2,3,3,3,2
2686,189568,female,2009-01-07 02:54:18,0,0,0,0,0,0,0,4,0,6,4,2,6,5,5,5,6,4,6,4,6
2687,189571,male,2009-01-07 03:17:14,6,6,6,2,6,6,6,2,0,0,1,0,0,0,6,6,2,6,6,0,3
2688,189584,female,2009-01-07 05:45:28,6,6,0,3,3,0,0,0,0,0,3,4,6,6,6,6,5,5,6,6,3
2692,189642,female,2009-01-07 19:31:56,3,3,2,4,3,3,3,0,0,0,4,1,3,0,5,4,1,3,1,4,4
2690,189650,male,2009-01-07 17:25:28,3,6,3,2,5,4,2,4,4,4,1,3,2,5,5,5,5,4,6,3,2
2691,189656,male,2009-01-07 18:02:50,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,,3,3
2694,189658,male,2009-01-07 21:14:58,4,2,4,4,4,4,2,4,1,1,0,2,1,2,5,3,4,5,5,4,4
2693,189670,female,2009-01-07 19:46:06,2,4,2,3,2,4,2,6,0,5,1,6,6,6,3,4,3,5,3,6,1
2695,189722,male,2009-01-08 02:09:29,4,5,3,5,2,5,0,3,0,1,0,0,0,0,4,0,3,4,2,3,3
2696,189732,female,2009-01-08 03:44:34,0,0,6,3,0,0,0,0,0,0,3,0,6,0,6,3,3,0,6,0,0
2699,189744,female,2009-01-08 17:50:28,0,5,4,5,6,3,5,3,2,0,5,4,6,2,5,1,5,4,4,1,4
2697,189753,female,2009-01-08 10:13:30,5,6,5,6,5,6,5,3,2,0,6,5,6,5,4,0,4,5,5,3,6
2698,189770,female,2009-01-08 15:58:52,4,6,4,6,5,5,5,2,0,0,1,3,4,0,6,4,4,3,5,,5
2702,189781,male,2009-01-09 07:10:37,0,0,0,6,0,0,0,0,0,0,0,6,0,0,6,6,6,,6,6,6
2700,189805,female,2009-01-08 21:27:06,0,5,5,5,3,5,6,3,0,0,4,1,6,0,6,6,5,5,6,6,6
2701,189836,female,2009-01-09 02:12:19,5,5,5,6,6,5,5,2,2,1,2,2,2,1,5,4,4,5,2,4,4
